cli_document,churn,prob_churn,dias_desde_ultima,n_pedidos,ticket_total,tipo_cliente,canal,uf
CLI_7F29D1DA,0,4.568323345512033e-06,141,2,252.07,ANTIGO,Marketplace,SC
CLI_7F2D7190,1,0.9999987536031755,281,1,133.7,NOVO,Marketplace,AL
CLI_7F2DA39A,1,0.9999987536031755,382,1,89.2,NOVO,Marketplace,DF
CLI_7F2E0FA8,0,4.568323345512033e-06,55,4,1083.64,ANTIGO,Marketplace,PR
CLI_7F312AAC,1,0.9999987536031755,497,1,301.33,NOVO,Marketplace,SP
CLI_7F31338A,1,0.9999987536031755,394,2,714.46,ANTIGO,Marketplace,SP
CLI_7F32DFED,1,0.9999987536031755,420,1,76.93,NOVO,Marketplace,MG
CLI_7F34D8F3,1,0.9999987536031755,324,1,202.08,NOVO,Marketplace,SP
CLI_7F364385,1,0.9999987536031755,406,1,170.8,ANTIGO,Marketplace,MT
CLI_7F36AF5B,0,4.568323345512033e-06,172,4,623.39,ANTIGO,Marketplace,GO
CLI_7F38ECF9,1,0.9999987536031755,478,1,139.8,ANTIGO,Marketplace,MS
CLI_7F399818,1,0.9999987536031755,400,1,251.32,ANTIGO,Marketplace,BA
CLI_7F3AABA6,0,4.568323345512033e-06,33,3,2241.58,ANTIGO,Marketplace,SP
CLI_7F3E4454,1,0.9999987536031755,286,1,133.23,NOVO,Marketplace,MG
CLI_7F3EE934,1,0.9999987536031755,343,1,148.9,NOVO,Marketplace,SP
CLI_7F41CD65,1,0.9999987536031755,546,1,127.88,NOVO,Marketplace,SP
CLI_7F42D434,1,0.9999987536031755,277,1,104.09,NOVO,Marketplace,PR
CLI_7F4526FC,1,0.9999987536031755,384,1,163.2,NOVO,Marketplace,PR
CLI_7F45CB76,1,0.9999987536031755,292,1,165.32,NOVO,Fulfillment,AM
CLI_7F45D152,0,4.568323345512033e-06,11,6,2357.15,ANTIGO,Marketplace,RJ
CLI_7F45EA25,1,0.9999987536031755,496,1,129.9,NOVO,Fulfillment,RJ
CLI_7F464A89,1,0.9999987536031755,362,1,177.89,ANTIGO,Marketplace,MG
CLI_7F483611,1,0.9999987536031755,453,1,635.64,NOVO,Marketplace,RS
CLI_7F4A9CF0,1,0.9999987536031755,258,1,69.93,NOVO,Marketplace,RJ
CLI_7F4B9162,1,0.9999987536031755,403,1,112.67,NOVO,Marketplace,SP
CLI_7F51BBAD,1,0.9999987536031755,401,2,530.07,ANTIGO,Marketplace,SP
CLI_7F575056,0,4.568323345512033e-06,145,2,369.43,ANTIGO,Marketplace,RJ
CLI_7F5899FC,0,4.568323345512033e-06,65,2,334.23,ANTIGO,Marketplace,MG
CLI_7F595F9A,1,0.9999987536031755,400,1,414.24,NOVO,Marketplace,SP
CLI_7F60450A,1,0.9999987536031755,281,3,298.75,ANTIGO,Marketplace,SP
CLI_7F61E2CB,1,0.9999987536031755,356,1,171.83,NOVO,Marketplace,RR
CLI_7F636915,1,0.9999987536031755,525,1,69.8,NOVO,Marketplace,ES
CLI_7F6C326E,1,0.9999987536031755,230,1,121.75,NOVO,Fulfillment,SP
CLI_7F6DC5E3,0,4.568323345512033e-06,212,3,792.7,ANTIGO,Marketplace,RN
CLI_7F6E66B9,1,0.9999987536031755,341,1,180.63,NOVO,Marketplace,MG
CLI_7F7338BA,1,0.9999987536031755,291,4,917.75,ANTIGO,Marketplace,SP
CLI_7F7452E0,1,0.9999987536031755,388,3,699.3,ANTIGO,Marketplace,SP
CLI_7F76494B,1,0.9999987536031755,401,1,340.62,ANTIGO,Marketplace,PR
CLI_7F76F54E,1,0.9999987536031755,258,2,382.4,ANTIGO,Marketplace,SP
CLI_7F7C8A37,1,0.9999987536031755,435,1,199.9,NOVO,Marketplace,SP
CLI_7F7DAC03,1,0.9999987536031755,461,1,348.82,ANTIGO,Marketplace,SP
CLI_7F7ECFB9,1,0.9999987536031755,357,1,150.19,NOVO,Marketplace,PR
CLI_7F8513B2,1,0.9999987536031755,400,1,135.4,NOVO,Marketplace,SC
CLI_7F861345,1,0.9999987536031755,484,1,248.26,NOVO,Marketplace,DF
CLI_7F87BD4B,1,0.9999987536031755,291,1,230.32,ANTIGO,Marketplace,PR
CLI_7F87DB36,1,0.9999987536031755,262,1,333.83,NOVO,Marketplace,RJ
CLI_7F890A8C,1,0.9999987536031755,531,1,483.48,NOVO,Marketplace,SP
CLI_7F8A1C9B,1,0.9999987536031755,264,1,349.81,NOVO,Marketplace,SP
CLI_7F8E3C3F,1,0.9999987536031755,401,1,179.43,ANTIGO,Marketplace,SC
CLI_7F8F4227,1,0.9999987536031755,306,1,143.8,NOVO,Marketplace,RJ
CLI_7F901419,1,0.9999987536031755,424,1,371.74,NOVO,Marketplace,PR
CLI_7F95D3C6,1,0.9999987536031755,455,1,509.26,ANTIGO,Marketplace,MS
CLI_7F97F322,1,0.9999987536031755,235,1,1263.47,NOVO,Marketplace,SP
CLI_7F987E78,0,4.568323345512033e-06,214,2,976.04,ANTIGO,Marketplace,MG
CLI_7F993E9D,1,0.9999987536031755,270,1,132.91,ANTIGO,Marketplace,GO
CLI_7F9C3CBC,1,0.9999987536031755,306,1,98.61,NOVO,Fulfillment,MG
CLI_7F9DF38F,1,0.9999987536031755,220,1,279.0,NOVO,Marketplace,SP
CLI_7F9E697C,1,0.9999987536031755,244,1,239.0,NOVO,Marketplace,SP
CLI_7F9EB159,1,0.9999987536031755,309,1,515.63,ANTIGO,Marketplace,SP
CLI_7F9EFEE0,1,0.9999987536031755,401,1,272.84,ANTIGO,Marketplace,SP
CLI_7FA424C2,0,4.568323345512033e-06,9,2,306.03,ANTIGO,Marketplace,SP
CLI_7FA4921D,1,0.9999987536031755,423,1,151.07,NOVO,Marketplace,PE
CLI_7FAAC07A,1,0.9999987536031755,316,1,159.75,ANTIGO,Marketplace,SP
CLI_7FAE681D,1,0.9999987536031755,449,1,217.35,ANTIGO,Marketplace,RS
CLI_7FAF939E,1,0.9999987536031755,490,1,141.94,NOVO,Marketplace,PE
CLI_7FB2A3DF,1,0.9999987536031755,426,2,480.49,ANTIGO,Marketplace,AM
CLI_7FB66412,1,0.9999987536031755,339,1,158.6,ANTIGO,Marketplace,SP
CLI_7FB71CD4,0,4.568323345512033e-06,48,4,981.22,ANTIGO,Marketplace,SP
CLI_7FB75FC9,0,4.568323345512033e-06,11,4,865.8900000000001,ANTIGO,Marketplace,RJ
CLI_7FB89C04,1,0.9999987536031755,489,1,279.8,ANTIGO,Marketplace,SP
CLI_7FBA6409,1,0.9999987536031755,403,1,107.1,NOVO,Marketplace,SP
CLI_7FBAA7A7,1,0.9999987536031755,533,1,390.99,ANTIGO,Marketplace,MG
CLI_7FBB3FA9,1,0.9999987536031755,383,1,207.9,NOVO,Marketplace,SP
CLI_7FBD9610,1,0.9999987536031755,493,1,172.95,NOVO,Marketplace,MG
CLI_7FBE3D1B,1,0.9999987536031755,420,1,76.93,ANTIGO,Marketplace,MS
CLI_7FC0538D,1,0.9999987536031755,423,2,681.31,ANTIGO,Marketplace,RJ
CLI_7FC13EC6,1,0.9999987536031755,384,1,133.8,NOVO,Marketplace,SP
CLI_7FC2603F,1,0.9999987536031755,281,1,344.9,NOVO,Marketplace,BA
CLI_7FC4E393,1,0.9999987536031755,502,1,168.16,ANTIGO,Marketplace,RJ
CLI_7FC57DC7,1,0.9999987536031755,333,1,127.12,NOVO,Marketplace,RS
CLI_7FC5FBD0,1,0.9999987536031755,436,1,200.15,NOVO,Marketplace,BA
CLI_7FC5FDF0,1,0.9999987536031755,291,2,446.05,ANTIGO,Marketplace,SP
CLI_7FC78C93,1,0.9999987536031755,498,1,419.58,ANTIGO,Marketplace,RS
CLI_7FC7A6C1,1,0.9999987536031755,358,1,167.61,ANTIGO,Marketplace,SP
CLI_7FC8AC64,0,4.568323345512033e-06,39,3,688.33,ANTIGO,Marketplace,RJ
CLI_7FC8F997,1,0.9999987536031755,346,1,108.6,NOVO,Marketplace,SP
CLI_7FD1C881,0,4.568323345512033e-06,32,2,266.72,ANTIGO,Marketplace,SP
CLI_7FD2F53D,1,0.9999987536031755,355,1,263.2,ANTIGO,Marketplace,SP
CLI_7FDDAB56,1,0.9999987536031755,372,1,107.48,NOVO,Marketplace,GO
CLI_7FDDCC13,0,4.568323345512033e-06,136,4,1209.3600000000001,ANTIGO,Marketplace,MG
CLI_7FE1B67B,1,0.9999987536031755,489,1,580.6,ANTIGO,Marketplace,RJ
CLI_7FE34A31,1,0.9999987536031755,485,1,231.72,NOVO,Marketplace,RS
CLI_7FE6437E,1,0.9999987536031755,331,1,369.7,NOVO,Marketplace,SP
CLI_7FE76B0E,1,0.9999987536031755,403,1,100.08,ANTIGO,Marketplace,SP
CLI_7FE8AA31,1,0.9999987536031755,327,1,259.0,NOVO,Marketplace,RJ
CLI_7FE9A2BC,1,0.9999987536031755,384,2,367.95,ANTIGO,Marketplace,SC
CLI_7FEA58AE,1,0.9999987536031755,337,1,93.62,NOVO,Marketplace,SP
CLI_7FF02279,1,0.9999987536031755,407,1,128.85,NOVO,Fulfillment,SP
CLI_7FF86883,1,0.9999987536031755,439,1,220.15,NOVO,Marketplace,MG
CLI_7FF8FEF6,1,0.9999987536031755,335,1,539.82,NOVO,Marketplace,RJ
CLI_7FF99F50,1,0.9999987536031755,421,1,91.4,ANTIGO,Marketplace,SC
CLI_7FFDAF0C,1,0.9999987536031755,474,1,254.9,ANTIGO,Marketplace,SP
CLI_80050972,1,0.9999987536031755,235,3,1243.54,ANTIGO,Marketplace,MG
CLI_8005C32D,1,0.9999987536031755,503,1,319.41,NOVO,Marketplace,SP
CLI_80070351,1,0.9999987536031755,291,1,80.86,NOVO,Marketplace,SP
CLI_800D36FF,1,0.9999987536031755,495,1,518.0,ANTIGO,Marketplace,RJ
CLI_80122D38,1,0.9999987536031755,512,1,238.36,ANTIGO,Marketplace,PA
CLI_80143F01,1,0.9999987536031755,235,1,216.71,NOVO,Marketplace,MG
CLI_8016F2D5,1,0.9999987536031755,394,1,136.13,NOVO,Marketplace,SP
CLI_80188FAE,1,0.9999987536031755,377,1,107.3,NOVO,Marketplace,RJ
CLI_801D995A,0,4.568323345512033e-06,147,2,797.3299999999999,ANTIGO,Marketplace,PR
CLI_8027944C,1,0.9999987536031755,501,1,122.89,NOVO,Marketplace,MG
CLI_80279D8D,1,0.9999987536031755,333,2,610.54,ANTIGO,Marketplace,DF
CLI_80280939,1,0.9999987536031755,420,1,143.85,NOVO,Marketplace,RJ
CLI_802C5180,0,4.568323345512033e-06,78,3,389.02000000000004,ANTIGO,Marketplace,SP
CLI_80303B85,1,0.9999987536031755,302,1,160.84,NOVO,Marketplace,SP
CLI_80317E9F,1,0.9999987536031755,498,1,209.79,ANTIGO,Marketplace,SP
CLI_8034DD08,1,0.9999987536031755,264,1,89.91,NOVO,Marketplace,MG
CLI_803BA509,1,0.9999987536031755,498,1,209.79,NOVO,Marketplace,CE
CLI_803D286D,1,0.9999987536031755,302,2,808.31,ANTIGO,Marketplace,SP
CLI_803E02F8,1,0.9999987536031755,238,2,265.02,ANTIGO,Marketplace,MG
CLI_803FD6E1,1,0.9999987536031755,493,1,45.49,NOVO,Marketplace,SP
CLI_80406D44,1,0.9999987536031755,533,1,119.18,ANTIGO,Marketplace,RS
CLI_804196FC,1,0.9999987536031755,291,1,88.62,NOVO,Marketplace,RJ
CLI_8041AF2A,1,0.9999987536031755,439,1,93.62,ANTIGO,Marketplace,MG
CLI_804243B2,1,0.9999987536031755,393,1,179.82,NOVO,Marketplace,SP
CLI_8043A809,1,0.9999987536031755,525,1,155.08,ANTIGO,Marketplace,SC
CLI_8044B120,0,4.568323345512033e-06,130,2,259.3,ANTIGO,Marketplace,DF
CLI_8047A804,1,0.9999987536031755,223,1,159.0,NOVO,Marketplace,SP
CLI_8047DF7C,1,0.9999987536031755,426,2,766.04,ANTIGO,Marketplace,BA
CLI_804ACF51,1,0.9999987536031755,448,1,106.02,NOVO,Marketplace,MG
CLI_804AD88A,1,0.9999987536031755,305,1,98.61,NOVO,Fulfillment,MG
CLI_804CEC76,1,0.9999987536031755,442,1,183.89,NOVO,Marketplace,MG
CLI_804D73AD,0,4.568323345512033e-06,152,2,294.64,ANTIGO,Marketplace,MG
CLI_804FAEA7,0,4.568323345512033e-06,26,7,2935.34,ANTIGO,Marketplace,RJ
CLI_804FDC5D,0,4.568323345512033e-06,32,3,846.9499999999999,ANTIGO,Marketplace,BA
CLI_80505AA2,1,0.9999987536031755,546,1,287.9,NOVO,Marketplace,RJ
CLI_80526D06,0,4.568323345512033e-06,101,2,162.20999999999998,ANTIGO,Marketplace,SP
CLI_805701C4,1,0.9999987536031755,423,1,137.7,NOVO,Marketplace,RJ
CLI_8059FA1A,1,0.9999987536031755,403,1,126.71,NOVO,Marketplace,SC
CLI_805B6D3F,1,0.9999987536031755,498,1,139.86,ANTIGO,Marketplace,RJ
CLI_80626229,1,0.9999987536031755,450,1,203.15,NOVO,Fulfillment,SP
CLI_80632316,1,0.9999987536031755,383,1,382.26,ANTIGO,Marketplace,BA
CLI_806391B9,0,4.568323345512033e-06,129,3,763.93,ANTIGO,Marketplace,PB
CLI_80655E03,1,0.9999987536031755,426,1,293.7,ANTIGO,Marketplace,SP
CLI_80675487,1,0.9999987536031755,414,2,747.4300000000001,ANTIGO,Marketplace,SP
CLI_806779E0,1,0.9999987536031755,257,1,312.07,NOVO,Marketplace,RJ
CLI_80678396,1,0.9999987536031755,446,1,96.91,NOVO,Marketplace,PA
CLI_806875AF,1,0.9999987536031755,474,1,283.92,ANTIGO,Marketplace,ES
CLI_80688DBF,1,0.9999987536031755,258,1,148.58,NOVO,Marketplace,SP
CLI_806EEFE4,1,0.9999987536031755,252,1,130.92,NOVO,Marketplace,RS
CLI_807A1A7B,1,0.9999987536031755,474,1,119.18,ANTIGO,Marketplace,PR
CLI_807EE718,1,0.9999987536031755,510,1,385.36,NOVO,Marketplace,RJ
CLI_8080E7AD,1,0.9999987536031755,401,1,139.49,ANTIGO,Marketplace,RJ
CLI_80810B16,1,0.9999987536031755,220,1,183.27,ANTIGO,Marketplace,SP
CLI_808130AD,1,0.9999987536031755,236,1,169.9,ANTIGO,Marketplace,MG
CLI_80826F16,1,0.9999987536031755,541,1,145.49,NOVO,Marketplace,SP
CLI_80829A51,1,0.9999987536031755,536,1,171.86,NOVO,Marketplace,SC
CLI_80832C6D,1,0.9999987536031755,333,1,135.82,NOVO,Marketplace,MG
CLI_8083CF3B,1,0.9999987536031755,404,2,148.93,ANTIGO,Marketplace,DF
CLI_80872A2B,0,4.568323345512033e-06,14,2,376.03,ANTIGO,Marketplace,RJ
CLI_8089FD09,1,0.9999987536031755,403,1,207.2,ANTIGO,Marketplace,RJ
CLI_808CD0EC,1,0.9999987536031755,347,1,117.6,NOVO,Marketplace,SP
CLI_809240C4,1,0.9999987536031755,531,1,325.08,NOVO,Marketplace,SP
CLI_80953B8F,1,0.9999987536031755,323,1,107.23,NOVO,Fulfillment,PB
CLI_8097338B,1,0.9999987536031755,418,1,93.63,NOVO,Marketplace,SP
CLI_80985372,1,0.9999987536031755,495,1,287.12,NOVO,Marketplace,MT
CLI_809AECBE,1,0.9999987536031755,232,1,186.29,NOVO,Marketplace,SP
CLI_809ED119,0,4.568323345512033e-06,101,2,448.87,ANTIGO,Marketplace,RJ
CLI_809F1539,1,0.9999987536031755,268,1,166.64,NOVO,Marketplace,SP
CLI_80A1BBD2,1,0.9999987536031755,521,1,127.89,NOVO,Marketplace,RJ
CLI_80A26659,1,0.9999987536031755,265,3,504.38,ANTIGO,Marketplace,SP
CLI_80A4751B,1,0.9999987536031755,289,1,262.96,ANTIGO,Marketplace,SP
CLI_80AA00DB,1,0.9999987536031755,392,1,148.7,NOVO,Marketplace,RJ
CLI_80AA5608,0,4.568323345512033e-06,180,2,265.84000000000003,ANTIGO,Marketplace,SP
CLI_80AA70BA,0,4.568323345512033e-06,32,3,340.98,ANTIGO,Marketplace,BA
CLI_80AA74E3,1,0.9999987536031755,498,1,139.86,ANTIGO,Marketplace,SP
CLI_80ACEB63,1,0.9999987536031755,546,1,130.72,NOVO,Marketplace,SC
CLI_80AD3415,1,0.9999987536031755,420,1,76.93,NOVO,Marketplace,SP
CLI_80AFAD3A,0,4.568323345512033e-06,53,2,590.47,ANTIGO,Marketplace,BA
CLI_80B28515,1,0.9999987536031755,328,1,176.61,NOVO,Marketplace,BA
CLI_80B69C9C,1,0.9999987536031755,395,1,96.63,ANTIGO,Marketplace,BA
CLI_80B864C8,1,0.9999987536031755,522,1,132.33,NOVO,Marketplace,PR
CLI_80B8D161,1,0.9999987536031755,538,1,367.76,ANTIGO,Marketplace,SP
CLI_80B994ED,1,0.9999987536031755,319,1,137.58,NOVO,Marketplace,PR
CLI_80BAAF2A,1,0.9999987536031755,429,1,118.15,NOVO,Marketplace,DF
CLI_80BAF756,1,0.9999987536031755,480,1,108.83,NOVO,Marketplace,SP
CLI_80BBBFF3,0,4.568323345512033e-06,200,3,327.73,ANTIGO,Fulfillment,RJ
CLI_80BC0888,1,0.9999987536031755,261,1,119.92,NOVO,Marketplace,PA
CLI_80BC2754,1,0.9999987536031755,406,1,248.95,ANTIGO,Marketplace,SC
CLI_80BEDDF6,1,0.9999987536031755,365,2,565.76,ANTIGO,Marketplace,SC
CLI_80C01C37,1,0.9999987536031755,261,1,144.62,NOVO,Marketplace,SP
CLI_80C07F91,1,0.9999987536031755,463,1,266.77,NOVO,Marketplace,MT
CLI_80C07FB9,1,0.9999987536031755,472,1,158.49,NOVO,Marketplace,SC
CLI_80C51B74,1,0.9999987536031755,401,1,916.4,NOVO,Marketplace,SP
CLI_80C55C08,1,0.9999987536031755,479,1,127.88,NOVO,Marketplace,SP
CLI_80C74B74,1,0.9999987536031755,487,1,237.92,NOVO,Marketplace,RJ
CLI_80C86C57,1,0.9999987536031755,356,2,514.29,ANTIGO,Marketplace,PR
CLI_80CA66BA,1,0.9999987536031755,228,1,185.1,ANTIGO,Marketplace,RN
CLI_80CC89B0,1,0.9999987536031755,419,1,170.27,ANTIGO,Marketplace,SP
CLI_80CE3F54,0,4.568323345512033e-06,15,9,3952.41,ANTIGO,Marketplace,RJ
CLI_80D79DA5,1,0.9999987536031755,543,1,124.03,ANTIGO,Marketplace,MG
CLI_80D80F94,1,0.9999987536031755,253,1,131.68,NOVO,Marketplace,PR
CLI_80D9CD31,1,0.9999987536031755,315,2,373.42,ANTIGO,Marketplace,MG
CLI_80DB0EC8,1,0.9999987536031755,479,1,179.8,NOVO,Marketplace,MG
CLI_80DB516F,0,4.568323345512033e-06,37,3,448.29999999999995,ANTIGO,Marketplace,RJ
CLI_80DDAA35,0,4.568323345512033e-06,50,4,909.4,ANTIGO,Marketplace,SP
CLI_80DDE316,1,0.9999987536031755,402,1,371.78,NOVO,Marketplace,MS
CLI_80E1CF15,0,4.568323345512033e-06,43,3,1145.8200000000002,ANTIGO,Marketplace,MG
CLI_80E67560,1,0.9999987536031755,453,1,208.9,NOVO,Marketplace,SP
CLI_80E9D826,1,0.9999987536031755,406,1,80.94,NOVO,Marketplace,RJ
CLI_80EAA0CB,1,0.9999987536031755,496,1,209.0,NOVO,Fulfillment,SP
CLI_80EC003E,1,0.9999987536031755,329,1,143.72,NOVO,Marketplace,SP
CLI_80ED83EB,0,4.568323345512033e-06,13,6,2127.7599999999998,ANTIGO,Marketplace,PR
CLI_80EE4991,0,4.568323345512033e-06,204,2,376.69,ANTIGO,Marketplace,ES
CLI_80EE6C17,1,0.9999987536031755,274,1,303.0,NOVO,Marketplace,RS
CLI_80EE7BDB,1,0.9999987536031755,401,1,342.64,NOVO,Marketplace,SP
CLI_80EE83E6,1,0.9999987536031755,326,1,135.83,NOVO,Marketplace,RJ
CLI_80EEA9AE,0,4.568323345512033e-06,33,2,332.36,ANTIGO,Marketplace,BA
CLI_80EF659E,0,4.568323345512033e-06,178,2,268.34,ANTIGO,Marketplace,RJ
CLI_80EFB8A5,1,0.9999987536031755,293,1,98.84,NOVO,Marketplace,SP
CLI_80F26396,1,0.9999987536031755,496,1,207.92,NOVO,Marketplace,SP
CLI_80F2B7E7,0,4.568323345512033e-06,108,2,147.85000000000002,ANTIGO,Marketplace,PR
CLI_80F44299,0,4.568323345512033e-06,79,3,569.72,ANTIGO,Marketplace,MS
CLI_80F69735,0,4.568323345512033e-06,32,2,231.41,ANTIGO,Marketplace,SP
CLI_80F6BF3C,0,4.568323345512033e-06,48,3,415.07000000000005,ANTIGO,Marketplace,RJ
CLI_80F6E848,0,4.568323345512033e-06,140,2,350.29,ANTIGO,Marketplace,RJ
CLI_80FB3843,0,4.568323345512033e-06,59,3,1932.82,ANTIGO,Marketplace,RJ
CLI_80FC72E6,1,0.9999987536031755,411,1,99.81,NOVO,Marketplace,SP
CLI_80FEC944,1,0.9999987536031755,429,2,719.91,ANTIGO,Marketplace,SP
CLI_81028128,1,0.9999987536031755,243,1,145.96,NOVO,Marketplace,RJ
CLI_81039131,1,0.9999987536031755,510,1,263.42,NOVO,Marketplace,SP
CLI_81088902,0,4.568323345512033e-06,32,3,603.65,ANTIGO,Marketplace,RJ
CLI_810B006E,1,0.9999987536031755,385,1,289.81,NOVO,Marketplace,SP
CLI_810F3F7F,1,0.9999987536031755,222,1,319.8,ANTIGO,Marketplace,SP
CLI_810FB029,1,0.9999987536031755,228,1,247.41,NOVO,Marketplace,SP
CLI_8111956D,0,4.568323345512033e-06,80,2,290.21,ANTIGO,Marketplace,SP
CLI_8113E72E,0,4.568323345512033e-06,10,2,271.70000000000005,ANTIGO,Marketplace,PR
CLI_81153CDE,1,0.9999987536031755,401,1,134.81,ANTIGO,Marketplace,SP
CLI_81158BC7,1,0.9999987536031755,403,1,101.45,ANTIGO,Marketplace,SP
CLI_81175D19,1,0.9999987536031755,323,1,557.48,NOVO,Marketplace,BA
CLI_8117F1FB,0,4.568323345512033e-06,57,2,485.47,ANTIGO,Marketplace,RJ
CLI_8119AF7C,0,4.568323345512033e-06,54,3,343.66,ANTIGO,Marketplace,SE
CLI_811AB6E6,1,0.9999987536031755,528,1,128.19,NOVO,Marketplace,SP
CLI_811C3C2C,0,4.568323345512033e-06,100,2,367.91999999999996,ANTIGO,Marketplace,SP
CLI_81204608,1,0.9999987536031755,433,1,114.9,NOVO,Marketplace,RN
CLI_8123AD08,1,0.9999987536031755,420,1,248.78,ANTIGO,Marketplace,RJ
CLI_8129DA43,1,0.9999987536031755,473,1,139.69,ANTIGO,Marketplace,DF
CLI_812AACD3,1,0.9999987536031755,499,1,143.01,ANTIGO,Marketplace,RJ
CLI_812F7335,1,0.9999987536031755,483,1,136.15,ANTIGO,Marketplace,RJ
CLI_812F76CF,1,0.9999987536031755,453,1,78.63,NOVO,Marketplace,RJ
CLI_81325186,0,4.568323345512033e-06,34,2,334.66999999999996,ANTIGO,Marketplace,DF
CLI_8137A57F,1,0.9999987536031755,532,1,270.31,NOVO,Marketplace,MA
CLI_813ADA5F,1,0.9999987536031755,230,2,463.3,ANTIGO,Marketplace,SC
CLI_813B9FDC,0,4.568323345512033e-06,130,2,423.08,ANTIGO,Marketplace,RS
CLI_81407742,1,0.9999987536031755,352,1,75.01,NOVO,Marketplace,SP
CLI_81495BAE,1,0.9999987536031755,512,1,158.01,NOVO,Marketplace,RJ
CLI_814C285C,1,0.9999987536031755,291,1,171.03,NOVO,Marketplace,PR
CLI_814C28ED,0,4.568323345512033e-06,111,3,560.38,ANTIGO,Marketplace,RJ
CLI_814C4799,1,0.9999987536031755,397,1,108.31,NOVO,Marketplace,MG
CLI_814CADCB,1,0.9999987536031755,402,1,349.52,NOVO,Marketplace,RS
CLI_814E8B3B,1,0.9999987536031755,401,1,111.23,NOVO,Marketplace,RN
CLI_814F5CCC,1,0.9999987536031755,264,1,102.49,NOVO,Marketplace,GO
CLI_81513D68,1,0.9999987536031755,333,1,299.71,NOVO,Marketplace,RJ
CLI_8153BB11,1,0.9999987536031755,251,1,106.0,NOVO,Marketplace,MG
CLI_815CB381,1,0.9999987536031755,291,1,152.87,ANTIGO,Marketplace,SP
CLI_815DE4C5,1,0.9999987536031755,333,1,90.1,ANTIGO,Marketplace,PR
CLI_815E127B,0,4.568323345512033e-06,32,3,637.3199999999999,ANTIGO,Marketplace,RJ
CLI_81623AB9,1,0.9999987536031755,297,1,259.0,NOVO,Marketplace,SP
CLI_81671829,0,4.568323345512033e-06,12,23,9017.12,ANTIGO,Marketplace,BA
CLI_81693B04,1,0.9999987536031755,447,1,82.51,NOVO,Marketplace,RJ
CLI_816A9545,1,0.9999987536031755,437,2,396.48,ANTIGO,Marketplace,PR
CLI_816C6D1E,1,0.9999987536031755,437,1,127.91,ANTIGO,Marketplace,SP
CLI_8170CF77,1,0.9999987536031755,295,1,238.81,NOVO,Marketplace,SP
CLI_8171919A,1,0.9999987536031755,412,1,208.83,NOVO,Marketplace,SP
CLI_81768676,1,0.9999987536031755,518,1,153.62,NOVO,Marketplace,BA
CLI_817A1793,1,0.9999987536031755,432,1,354.9,NOVO,Marketplace,SP
CLI_817C4556,0,4.568323345512033e-06,32,2,569.79,ANTIGO,Marketplace,MG
CLI_817EB632,1,0.9999987536031755,278,4,972.0999999999999,ANTIGO,Marketplace,RJ
CLI_817F729A,1,0.9999987536031755,338,1,371.7,ANTIGO,Marketplace,AL
CLI_817FEACC,1,0.9999987536031755,437,1,278.08,NOVO,Marketplace,MG
CLI_817FEEFF,1,0.9999987536031755,310,1,98.92,NOVO,Marketplace,SP
CLI_8180586E,0,4.568323345512033e-06,14,8,4197.6900000000005,ANTIGO,Marketplace,RS
CLI_81843AA9,1,0.9999987536031755,466,1,52.92,NOVO,Marketplace,RJ
CLI_8185897E,0,4.568323345512033e-06,33,4,621.13,ANTIGO,Marketplace,SP
CLI_8188CF07,1,0.9999987536031755,503,1,127.88,NOVO,Marketplace,SP
CLI_818974DA,0,4.568323345512033e-06,34,4,1315.9,ANTIGO,Marketplace,RJ
CLI_818A36EE,1,0.9999987536031755,304,1,244.72,NOVO,Marketplace,SC
CLI_818F971E,1,0.9999987536031755,467,1,133.15,ANTIGO,Marketplace,SP
CLI_81921B74,1,0.9999987536031755,546,1,128.19,NOVO,Marketplace,SP
CLI_8194450B,1,0.9999987536031755,337,1,112.22,NOVO,Marketplace,SC
CLI_8197DEC2,1,0.9999987536031755,344,1,61.97,NOVO,Marketplace,DF
CLI_81990FD8,1,0.9999987536031755,403,1,207.2,NOVO,Marketplace,MG
CLI_819DF541,1,0.9999987536031755,427,2,399.6,ANTIGO,Fulfillment,SP
CLI_81A1B009,0,4.568323345512033e-06,116,3,934.77,ANTIGO,Marketplace,RJ
CLI_81A2E0C0,1,0.9999987536031755,461,1,169.49,NOVO,Marketplace,PR
CLI_81A3016C,0,4.568323345512033e-06,31,4,1503.6999999999998,ANTIGO,Marketplace,RJ
CLI_81A32D55,1,0.9999987536031755,370,1,151.94,ANTIGO,Marketplace,SP
CLI_81A46BCB,0,4.568323345512033e-06,33,9,5184.25,ANTIGO,Marketplace,RJ
CLI_81A51D34,1,0.9999987536031755,328,1,133.81,NOVO,Marketplace,RJ
CLI_81A587B8,0,4.568323345512033e-06,18,2,421.23,ANTIGO,Marketplace,MS
CLI_81AAD288,0,4.568323345512033e-06,23,3,1128.0,ANTIGO,Marketplace,SC
CLI_81AB0BA2,1,0.9999987536031755,405,1,120.32,NOVO,Marketplace,MG
CLI_81AB15DF,1,0.9999987536031755,257,1,133.97,ANTIGO,Marketplace,RN
CLI_81AB3E01,1,0.9999987536031755,409,1,259.8,NOVO,Marketplace,RJ
CLI_81AFA97A,1,0.9999987536031755,294,1,157.5,NOVO,Marketplace,SP
CLI_81AFE411,1,0.9999987536031755,479,1,244.3,NOVO,Marketplace,RJ
